Piccard Pet Supplies,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271,Unnamed: 272,Unnamed: 273,Unnamed: 274,Unnamed: 275,Unnamed: 276,Unnamed: 277,Unnamed: 278,Unnamed: 279,Unnamed: 280,Unnamed: 281,Unnamed: 282,Unnamed: 283,Unnamed: 284,Unnamed: 285,Unnamed: 286,Unnamed: 287,Unnamed: 288,Unnamed: 289,Unnamed: 290,Unnamed: 291,Unnamed: 292,Unnamed: 293,Unnamed: 294,Unnamed: 295,Unnamed: 296,Unnamed: 297,Unnamed: 298,Unnamed: 299,Unnamed: 300,Unnamed: 301,Unnamed: 302
,,,,,,,,,7.0,-,0,0,0,0,0,0,0,0,,7,,,,,,,,,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,DHL-M,NO,1.055,,7.0,,,,,,,,,,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,,,,,,,,7,,,,,,,,,,7.0,,,,,,,,
,,,,,,,,,8.0,-,0,0,0,0,0,0,0,0,,8,,,,,,,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,,,,8,,,,,,,,,,8,,,,,,,,,,8,,,,,,,,,,8,,,,,,,,,,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,DHL-M,NO,1.055,,8.0,,,,,,,,,,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,,,,,,,,,,8,,,,,,,,,,8.0,,,,,,,,
,,,,,,,,,9.0,-,0,0,0,0,0,0,0,0,,9,,,,,,,,,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,,DHL-M,NO,1.055,,9.0,,,,,,,,,,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,,,,,,,,,,9,,,,,,,,,,9.0,,,,,,,,
,,,,,,,,,10.0,-,0,0,0,0,0,0,0,0,,10,,,,,,,,,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,DHL-M,NO,1.055,,10.0,,,,,,,,,,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,,,,,,,,,10,,,,,,,,,,10.0,,,,,,,,
,,,,,,,,,11.0,-,0,0,0,0,0,0,0,0,,11,,,,,,,,,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,,,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,DHL-M,NO,1.055,,11.0,,,,,,,,,,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,,,,,,,,,,11,,,,,,,,,,11.0,,,,,,,,
,,,,,,,,,12.0,-,0,0,0,0,0,0,0,0,,12,,,,,,,,,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,,,DHL-M,NO,1.055,,12.0,,,,,,,,,,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,12,,,,,,,,,,12.0,,,,,,,,
,,,,,,,,,13.0,-,0,0,0,0,0,0,0,0,,13,,,,,,,,,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,DHL-M,NO,1.055,,13.0,,,,,,,,,,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,,,,,,,,,13,,,,,,,,,,13.0,,,,,,,,
,,,,,,,,,14.0,-,0,0,0,0,0,0,0,0,,14,,,,,,,,,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,14,,,,,,,,,,14,,,,,,,,,,14,,,,,,,,,,14,,,,,,,,,,14,,,,,,,,,,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,14.0,,,,,,,,,,DHL-M,NO,1.055,,14.0,,,,,,,,,,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,,,,,,,,,14,,,,,,,,,,14.0,,,,,,,,
,,,,,,,,,15.0,-,0,0,0,0,0,0,0,0,,15,,,,,,,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,15,,,,,,,,,,15,,,,,,,,,,15,,,,,,,,,,15,,,,,,,,,,15,,,,,,,,,,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,15.0,,,,,,,,,,DHL-M,NO,1.055,,15.0,,,,,,,,,,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,,,,,,,,,,15,,,,,,,,,,15.0,,,,,,,,
,,,,,,,,,15.99,-,0,0,0,0,0,0,0,0,,15.99,,,,,,,,,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,,,DHL-M,NO,1.055,,15.99,,,,,,,,,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.99,,,,,,,,,,15.99,,,,,,,,,,15.99,,,,,,,,
,,,,,,,,,16.0,-,0,0,0,0,0,0,0,0,,16,,,,,,,,,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,16,,,,,,,,,,16,,,,,,,,,,16,,,,,,,,,,16,,,,,,,,,,16,,,,,,,,,,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,DHL-M,NO,1.055,,16.0,,,,,,,,,,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,,,,,,,,,16,,,,,,,,,,16.0,,,,,,,,
,,,,,,,,,32.0,-,0,0,0,0,0,0,0,0,,32,,,,,,,,,,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,32,,,,,,,,,,32,,,,,,,,,,32,,,,,,,,,,32,,,,,,,,,,32,,,,,,,,,,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,DHL-M,NO,1.055,,32.0,,,,,,,,,,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,,,,,,,,,,32,,,,,,,,,,32.0,,,,,,,,
,,,,,,,,,48.0,-,0,0,0,0,0,0,0,0,,48,,,,,,,,,,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,48,,,,,,,,,,48,,,,,,,,,,48,,,,,,,,,,48,,,,,,,,,,48,,,,,,,,,,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,48.0,,,,,,,,,,DHL-M,NO,1.055,,48.0,,,,,,,,,,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,,,,,,,,,,48,,,,,,,,,,48.0,,,,,,,,
,,,,,,,,,64.0,-,0,0,0,0,0,0,0,0,,64,,,,,,,,,,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,64,,,,,,,,,,64,,,,,,,,,,64,,,,,,,,,,64,,,,,,,,,,64,,,,,,,,,,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,64.0,,,,,,,,,,DHL-M,NO,1.055,,64.0,,,,,,,,,,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,,,,,,,,,,64,,,,,,,,,,64.0,,,,,,,,
,,,,,,,,,80.0,-,0,0,0,0,0,0,0,0,,80,,,,,,,,,,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,80,,,,,,,,,,80,,,,,,,,,,80,,,,,,,,,,80,,,,,,,,,,80,,,,,,,,,,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,80.0,,,,,,,,,,DHL-M,NO,1.055,,80.0,,,,,,,,,,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,,,,,,,,,,80,,,,,,,,,,80.0,,,,,,,,
,,,,,,,,,96.0,-,0,0,0,0,0,0,0,0,,96,,,,,,,,,,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,96,,,,,,,,,,96,,,,,,,,,,96,,,,,,,,,,96,,,,,,,,,,96,,,,,,,,,,96.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,96.0,,,,,,,,,,DHL-M,NO,1.055,,96.0,,,,,,,,,,96.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,,,,,,,,,,96,,,,,,,,,,96.0,,,,,,,,
,,,,,,,,,112.0,-,0,0,0,0,0,0,0,0,,112,,,,,,,,,,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,112,,,,,,,,,,112,,,,,,,,,,112,,,,,,,,,,112,,,,,,,,,,112,,,,,,,,,,112.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,112.0,,,,,,,,,,DHL-M,NO,1.055,,112.0,,,,,,,,,,112.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112.0,,,,,,,,,,112,,,,,,,,,,112.0,,,,,,,,
,,,,,,,,,128.0,-,0,0,0,0,0,0,0,0,,128,,,,,,,,,,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,128,,,,,,,,,,128,,,,,,,,,,128,,,,,,,,,,128,,,,,,,,,,128,,,,,,,,,,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,128.0,,,,,,,,,,DHL-M,NO,1.055,,128.0,,,,,,,,,,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,,,,,,,,,,128,,,,,,,,,,128.0,,,,,,,,
,,,,,,,,,144.0,-,0,0,0,0,0,0,0,0,,144,,,,,,,,,,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,144,,,,,,,,,,144,,,,,,,,,,144,,,,,,,,,,144,,,,,,,,,,144,,,,,,,,,,144.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,DHL-M,NO,1.055,,144.0,,,,,,,,,,144.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.0,,,,,,,,,,144,,,,,,,,,,144.0,,,,,,,,
,,,,,,,,,160.0,-,0,0,0,0,0,0,0,0,,160,,,,,,,,,,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,160,,,,,,,,,,160,,,,,,,,,,160,,,,,,,,,,160,,,,,,,,,,160,,,,,,,,,,160.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,160.0,,,,,,,,,,DHL-M,NO,1.055,,160.0,,,,,,,,,,160.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,,,,,,,,,,160,,,,,,,,,,160.0,,,,,,,,
